"24010310120022"," administrasi tugas kegiatan penyelenggaraan tugas sistem informasi administrasi tugas berdasarkan pedoman tugas jurusan ilmu komputer informatika undip pelaksanaan administrasi tugas manual pembuatan sistem informasi administrasi tugas berbasis web berfungsi mempermudah proses administrasi tugas mengurangi kesalahan pelaksanaannya proses pembuatan perangkat lunak model pengembangan model proses unified process pemodelannya unified modelling language kerangka kerja codeigniter versi tugas menghasilkan sistem informasi administrasi tugas berbasis web mempermudah proses administrasi tugas berdasarkan pedoman tugas jurusan ilmu komputer informatika undip"," administrasi tugas giat selenggara tugas sistem informasi administrasi tugas dasar pedoman tugas jurus ilmu komputer informatika undip laksana administrasi tugas manual buat sistem informasi administrasi tugas bas web fungsi mudah proses administrasi tugas kurang salah laksana proses buat perangkat lunak model kembang model proses unified process model unified modelling language kerangka kerja codeigniter versi tugas hasil sistem informasi administrasi tugas bas web mudah proses administrasi tugas dasar pedoman tugas jurus ilmu komputer informatika undip",
"24010310120023"," tingkat kebutuhan tanaman kelapa sawit mengakibatkan pemerintah swasta pembukaan lahan perkebunan sawit pembukaan lahan penentuan lokasi sesuai tanaman tumbuh menghasilkan produksi melimpah menentukan lokasi penanaman proses pemilihan membandingkan sifat lahan memperoleh lahan terbaik lahan terbaik dijadikan pertimbangan pembukaan perkebunan kelapa sawit dirancang aplikasi pendukung keputusan menentukan lokasi penanaman tanaman kelapa sawit aplikasi dibangun metode preference ranking organization method for enrichment evaluation promethee metode pengembangan perangkat lunak linier sequensial hasil pengujian aplikasi didapati metode promethee menentukan lokasi terbaik penanaman tanaman kelapa sawit persyaratan lahan diajukan aplikasi memiliki kelebihan menentukan tipe penilaian diubah sesuai kondisi lapangan"," tingkat butuh tanam kelapa sawit akibat perintah swasta buka lahan kebun sawit buka lahan tentu lokasi sesuai tanam tumbuh hasil produksi limpah tentu lokasi tanam proses pilih banding sifat lahan oleh lahan baik lahan baik jadi timbang buka kebun kelapa sawit rancang aplikasi dukung putus tentu lokasi tanam tanam kelapa sawit aplikasi bangun metode preference ranking organization method for enrichment evaluation promethee metode kembang perangkat lunak linier sequensial hasil uji aplikasi dapat metode promethee tentu lokasi baik tanam tanam kelapa sawit syarat lahan aju aplikasi milik lebih tentu tipe nilai ubah sesuai kondisi lapang",
"24010310120025"," dasar mempengaruhi kemajuan negara pendidikan kota semarang lembaga bimbingan belajar mengalami pertumbuhan pesat bukti respon kebutuhan siswa jasa bimbingan belajar sistem pendukung keputusan pemilihan lembaga bimbingan belajar kota semarang metode simple additive weighting diharapkan membantu siswa selektif memilih lembaga bimbingan belajar sesuai kriteria bobot kriteria pemilihan biaya kapasitas siswa durasi pertemuan pertemuan minggu fasilitas jarak sistem bahasa pemrograman php database management system mysql dilengkapi peta digital google maps api hasil keluaran sistem informasi lembaga bimbingan belajar terpilih disarankan berdasarkan perolehan nilai tertinggi perhitungan metode simple additive weighting"," dasar pengaruh maju negara didik kota semarang lembaga bimbing ajar alami tumbuh pesat bukti respon butuh siswa jasa bimbing ajar sistem dukung putus pilih lembaga bimbing ajar kota semarang metode simple additive weighting harap bantu siswa selektif pilih lembaga bimbing ajar sesuai kriteria bobot kriteria pilih biaya kapasitas siswa durasi temu temu minggu fasilitas jarak sistem bahasa pemrograman php database management system mysql lengkap peta digital google maps api hasil keluar sistem informasi lembaga bimbing ajar pilih saran dasar oleh nilai tinggi hitung metode simple additive weighting",
"24010310120026"," pemilihan mahasiswa berprestasi kompetisi berskala nasional ditetapkan ditjen dikti diikuti mahasiswa berprestasi mewakili universitasnya mengikuti pemilihan seleksi tingkat jurusan fakultas tingkat universitas pemilihan mahasiswa tingkat jurusan manual efisien menghabiskan dibuatlah sistem pendukung keputusan membantu memilih mahasiswa berprestasi metode pembuatan sistem pendukung keputusan fuzzy multi criteria decision making konsep logika fuzzy metode fuzzy multi criteria decision making menyelesaikan data mengandung unsur ketidakpastian proses perhitungan nilai total integral metode fuzzy multi criteria decision making diperoleh nilai prioritas menggambarkan kemampuan akademis mahasiswa"," pilih mahasiswa prestasi kompetisi skala nasional tetap ditjen dikti ikut mahasiswa prestasi wakil universitas ikut pilih seleksi tingkat jurus fakultas tingkat universitas pilih mahasiswa tingkat jurus manual efisien habis buat sistem dukung putus bantu pilih mahasiswa prestasi metode buat sistem dukung putus fuzzy multi criteria decision making konsep logika fuzzy metode fuzzy multi criteria decision making selesai data kandung unsur ketidakpastian proses hitung nilai total integral metode fuzzy multi criteria decision making oleh nilai prioritas gambar mampu akademis mahasiswa",
"24010310120027"," kelas akselerasi kelas dikhususkan siswa kecerdasan istimewa penyeleksian kelas akselerasi ketat kelas akselerasi materi pembelajaran diselesaikan singkat kegiatan belajar padat penyeleksian siswa akselerasi manual kriteria pertimbangan nilai ujian tes akademik tes wawancara psikotes membutuhkan ketelitian kesalahan penilaian berpengaruh kualitas siswa diterima manual diganti otomatis efektif efisien salah satunya penggunaan teknologi sistem pendukung keputusan aplikasi spk akselerasi metode teorema naive bayes penggunaan metode naive bayes dipilih penghitungan sederhana rumit mudah dipahami cepat proses penghitungan hasil pengujian aplikasi spk akselerasi menghasilkan nilai akurasi aplikasi spk akselerasi proses spk penyaringan siswa akselerasi cepat efisien"," kelas akselerasi kelas khusus siswa cerdas istimewa seleksi kelas akselerasi ketat kelas akselerasi materi ajar selesai singkat giat ajar padat seleksi siswa akselerasi manual kriteria timbang nilai uji tes akademik tes wawancara psikotes butuh teliti salah nilai pengaruh kualitas siswa terima manual ganti otomatis efektif efisien salah satu guna teknologi sistem dukung putus aplikasi spk akselerasi metode teorema naive bayes guna metode naive bayes pilih hitung sederhana rumit mudah paham cepat proses hitung hasil uji aplikasi spk akselerasi hasil nilai akurasi aplikasi spk akselerasi proses spk nyaring siswa akselerasi cepat efisien",
"24010310120029"," pengenalan suara pengenalan pola mengenali data suara ucapan menghasilkan informasi informasi hasil pengenalan suara dikembangkan aplikasi pencarian data pengendalian penginputan data aplikasi speech recognition pengendalian gerak robot pengembangan informasi hasil pengenalan suara aplikasi mengendalikan gerak robot lego mindstorm sesuai hasil pengenalan suara aplikasi dikembangkan metode mel frequency cepstral coefficient mfcc proses ekstraksi ciri jaringan saraf tiruan learning vector quantization lvq metode pengenalan polanya data aplikasi suara berasal orang kanan kiri maju mundur berhenti enam kali input suara file wav rekaman langsung sample rate hz nilai akurasi pengenalan suara terbaik berasal jaringan terlatih parameter maksimal epoch hidden neuron node"," kenal suara kenal pola nali data suara ucap hasil informasi informasi hasil kenal suara kembang aplikasi cari data kendali penginputan data aplikasi speech recognition kendali gerak robot kembang informasi hasil kenal suara aplikasi kendali gerak robot lego mindstorm sesuai hasil kenal suara aplikasi kembang metode mel frequency cepstral coefficient mfcc proses ekstraksi ciri jaring saraf tiru learning vector quantization lvq metode kenal pola data aplikasi suara asal orang kanan kiri maju mundur henti enam kali input suara file wav rekam langsung sample rate hz nilai akurasi kenal suara baik asal jaring latih parameter maksimal epoch hidden neuron node",
"24010310120030"," perkembangan perekonomian pesat bidang menyebabkan terbukanya kesempatan hubungan perdagangan negara transaksi perdagangan pelaku ekonomi negara menimbulkan transaksi mata uang asing transaksi mata uang asing dolar amerika permasalahan timbul transaksi mata uang asing sulitnya memperhitungkan keuntungan kerugian berdasarkan pelaku ekonomi aplikasi menerapkan jaringan syaraf tiruan metode backpropagation memprediksi kurs rupiah dolar amerika jaringan syaraf tiruan metode backpropagation mengenali pola masukan derajat keakuratan arsitektur jaringan backpropagation layar tersembunyi arsitektur prediksi time series cocok memprediksi kurs memiliki periode data harian penelitian menghasilkan aplikasi memprediksi kurs rupiah dolar amerika jaringan syaraf tiruan metode backpropagation referensi pelaku ekonomi masyarakat pelatihan aplikasi hasil terbaik kurs jual alfa hidden neuron menghasilkan akurasi pengujian pelatihan aplikasi hasil terbaik kurs beli alfa hidden neuron menghasilkan akurasi pengujian pelatihan aplikasi hasil terbaik kurs alfa hidden neuron menghasilkan akurasi pengujian"," kembang ekonomi pesat bidang sebab buka sempat hubung dagang negara transaksi dagang laku ekonomi negara timbul transaksi mata uang asing transaksi mata uang asing dolar amerika masalah timbul transaksi mata uang asing sulit hitung untung rugi dasar laku ekonomi aplikasi terap jaring syaraf tiru metode backpropagation prediksi kurs rupiah dolar amerika jaring syaraf tiru metode backpropagation nali pola masuk derajat akurat arsitektur jaring backpropagation layar sembunyi arsitektur prediksi time series cocok prediksi kurs milik periode data hari teliti hasil aplikasi prediksi kurs rupiah dolar amerika jaring syaraf tiru metode backpropagation referensi laku ekonomi masyarakat latih aplikasi hasil baik kurs jual alfa hidden neuron hasil akurasi uji latih aplikasi hasil baik kurs beli alfa hidden neuron hasil akurasi uji latih aplikasi hasil baik kurs alfa hidden neuron hasil akurasi uji",
"24010310120032"," penambahan stok obat salah proses administrasi puskesmas kerena ketersediaan stok obat menjamin kelangsungan pelayanan kesehatan puskesmas dibuatlah sistem pendukung keputusan membantu menentukan penambahan stok obat ideal sistem pendukung keputusan model fuzzy sugeno model fuzzy sugeno membangun mengaplikasikan pengalaman pakar sistem adaptif proses perhitungan penambahan stok obat sistem least square method least square method mencari nilai parameter rule hasil pengujian perhitungan nilai r menghasilkan nilai rsr bagus"," tambah stok obat salah proses administrasi puskesmas rena sedia stok obat jamin langsung layan sehat puskesmas buat sistem dukung putus bantu tentu tambah stok obat ideal sistem dukung putus model fuzzy sugeno model fuzzy sugeno bangun aplikasi alam pakar sistem adaptif proses hitung tambah stok obat sistem least square method least square method cari nilai parameter rule hasil uji hitung nilai r hasil nilai rsr bagus",
"24010310120034"," game simulasi memancing permainan menirukan kegiatan memancing game simulasi memancing menarik game mempresentasikan kejadian nyata detail memenuhi game memancing disisipkan berkaitan habitat prilaku ikan didunia nyata habitat terkenal prilaku ikan makan ikan kedalaman air mancing nusantara salah game simulasi memenuhi mancing nusantara dikembangkan model unified process menentukan ikan logika fuzzy mamdani agregasi operator or max metode mean of maximum defuzzifikasi masukan pemancingan kedalaman umpan pancing hasil pengujian game memiliki tingkat akurasi menentukan kelompok ikan diurnal nokturnal"," game simulasi pancing main tiru giat pancing game simulasi pancing tarik game presentasi jadi nyata detail penuh game pancing sisip kait habitat prilaku ikan dunia nyata habitat kenal prilaku ikan makan ikan dalam air mancing nusantara salah game simulasi penuh mancing nusantara kembang model unified process tentu ikan logika fuzzy mamdani agregasi operator or max metode mean of maximum defuzzifikasi masuk pancing dalam umpan pancing hasil uji game milik tingkat akurasi tentu kelompok ikan diurnal nokturnal",
"24010310120035"," pola hidup sehat salah penyebab memiliki tubuh ideal kurangnya perhatian kondisi tubuh mengalami kekurangan gizi kelebihan gizi memiliki kecenderungan terkena penyakit keropos tulang tekanan darah rendah diabetes melitus jantung koroner konsumsi makanan sehari mempengaruhi status gizi penentuan status gizi berdasarkan indeks massa tubuh imt orang dewasa faktor berat badan badan memantau kondisi tubuh kategori status gizi normal kekurangan kelebihan gizi sistem pakar sistem inferensi fuzzy model mamdani penerapan model fuzzy mamdani sistem pakar membantu menentukan status gizi berdasarkan kategori ditetapkan proses pembelajaran metode subtractive clustering metode subtractive clustering metode pengelompokan data alternatif pembentukan himpunan fuzzy fungsi keanggotaan variabel berat badan badan nilai gizi proses clustering data latih menghasilkan pusat cluster variabel data cluster dihasilkan membantu pembentukan himpunan fuzzy variabel data pengetahuan pakar penyusunan aturan fuzzy dilanjutkan proses inferensi defuzzifikasi keluaran nilai gizi status gizi sistem pakar penentuan status gizi memiliki tingkat akurasi diperoleh perhitungan mape"," pola hidup sehat salah sebab milik tubuh ideal kurang perhati kondisi tubuh alami kurang gizi lebih gizi milik cenderung kena sakit keropos tulang tekan darah rendah diabetes melitus jantung koroner konsumsi makan hari pengaruh status gizi tentu status gizi dasar indeks massa tubuh imt orang dewasa faktor berat badan badan pantau kondisi tubuh kategori status gizi normal kurang lebih gizi sistem pakar sistem inferensi fuzzy model mamdani terap model fuzzy mamdani sistem pakar bantu tentu status gizi dasar kategori tetap proses ajar metode subtractive clustering metode subtractive clustering metode kelompok data alternatif bentuk himpun fuzzy fungsi anggota variabel berat badan badan nilai gizi proses clustering data latih hasil pusat cluster variabel data cluster hasil bantu bentuk himpun fuzzy variabel data tahu pakar susun atur fuzzy lanjut proses inferensi defuzzifikasi keluar nilai gizi status gizi sistem pakar tentu status gizi milik tingkat akurasi oleh hitung mape",
"24010310120036"," perkembangan teknologi memudahkan manusia menyimpan mengelola data informasi salah satunya sistem informasi sistem informasi akademik varian sistem informasi menangani akademis sesuai peraturan menteri pendidikan kebudayaan republik indonesia nomor a sma negeri karanganom sekolah menengah menerapkan kurikulum kendala prosedur manual membuahkan hasil kerja optimal tugas rancang bangun sistem informasi akademik sma negeri karanganom berbasis web unified process sistem dukungan layanan akademis lingkup sma negeri karanganom sistem dikembangan aspnet c sql server express sistem informasi akademik mencakup penilaian pengelolaan data lingkup sekolah rapor dukungan data aplikasi dapodikmen sms pemberitahuan pembayaran spp orang tua siswa sistem informasi akademik membantu mendampingi prosedur manual berjalan sma negeri karanganom"," kembang teknologi mudah manusia simpan kelola data informasi salah satu sistem informasi sistem informasi akademik varian sistem informasi tangan akademis sesuai atur menteri didik budaya republik indonesia nomor a sma negeri karanganom sekolah tengah terap kurikulum kendala prosedur manual buah hasil kerja optimal tugas rancang bangun sistem informasi akademik sma negeri karanganom bas web unified process sistem dukung layan akademis lingkup sma negeri karanganom sistem kembang aspnet c sql server express sistem informasi akademik cakup nilai kelola data lingkup sekolah rapor dukung data aplikasi dapodikmen sms pemberitahuan bayar spp orang tua siswa sistem informasi akademik bantu damping prosedur manual jalan sma negeri karanganom",
"24010310120041"," pertumbuhan ekonomi salah indikator menganalisis pembangunan perekonomian negara pertumbuhan ekonomi gambaran situasi moneter negara angka pertumbuhan ekonomi linier kesulitan tersendiri proses prediksi metode menangani karakteristik data pertumbuhan ekonomi terkadang bersifat non linier salah satunya metode backpropagation data data pertumbuhan ekonomi menjadikan jaringan syaraf tiruan metode backpropagation diterapkan memprediksi pertumbuhan ekonomi metode backpropagation penyesuaian nilai bobot bias proses pelatihan target keluaran mendekati ketepatan berdasarkan hasil pengujian performa terbaik perbandingan kombinasi neuron hidden layer learning rate menghasilkan prediksi mendekati angka pertumbuhan ekonomi faktual hasil tingkat keakuratan prediksi pertumbuhan ekonomi indonesia data faktual"," tumbuh ekonomi salah indikator analis bangun ekonomi negara tumbuh ekonomi gambar situasi moneter negara angka tumbuh ekonomi linier sulit sendiri proses prediksi metode tangan karakteristik data tumbuh ekonomi terkadang sifat non linier salah satu metode backpropagation data data tumbuh ekonomi jadi jaring syaraf tiru metode backpropagation terap prediksi tumbuh ekonomi metode backpropagation sesuai nilai bobot bias proses latih target keluar dekat tepat dasar hasil uji performa baik banding kombinasi neuron hidden layer learning rate hasil prediksi dekat angka tumbuh ekonomi faktual hasil tingkat akurat prediksi tumbuh ekonomi indonesia data faktual",
